user_id	pct_rage_click	page_activity_duration	pct_wild_mouse	product_ean	pct_click_product_info	pct_input	pct_scrandom	total_load_time	pct_click	screen_width	pct_scroll_move_duration	ack	pct_mouse_click	pct_doubleclick	mouse_move_total_rel_distance	session_start	screen_height	pct_mouse_move	browser_name	pct_scroll_move	session_id	scroll_move_total_rel_distance	session_duration	wild_mouse_duration
347	34.11895	9.37135	51.01497	5481666641601	26.81830	0.84435	53.05400	4.82497	8.81492	1280	7.07364	1.00000	8.66171	11.92071	9.92103	2019-05-24 04:02:14	800	8.76306	chrome	57.17612	1256222	11.71539	67.93884	6.90649
2149	61.02883	10.10046	32.83149	5161677172386	46.98802	1.16831	40.40209	4.34793	5.18529	higher	6.87197	1.00000	8.80989	10.79592	5.40420	2019-03-16 06:56:49	768	9.58082	chrome	34.55818	829800	7.63542	200.53460	7.72805
599	58.34389	5.71336	33.42750	4561454130980	63.45944	0.97491	63.41888	0.65086	10.77486	1280	11.14192	0.00000	7.79947	6.11994	11.34494	2020-05-29 10:00:20	1080	8.45006	firefox	46.24602	153779	8.23802	129.42662	7.48957
2243	39.82381	5.13031	23.71194	6766728338033	58.52652	1.32946	42.12953	1.37764	11.35798	lower	9.56055	0.00000	7.63336	7.32362	10.34779	2021-08-26 19:32:28	800	8.02514	edge	45.90141	453254	7.78361	155.41422	7.87684
2216	33.74817	4.60132	40.48854	6993738340927	38.39989	0.58378	85.15868	3.44690	10.05819	800	5.07426	0.00000	5.88173	13.81189	10.32974	2019-10-22 19:29:00	768	7.80250	edge	49.39506	966393	9.06136	159.60407	4.68262
2206	51.22381	11.28785	53.30506	1103398165203	48.90183	0.53527	53.91423	4.06936	8.59052	1366	5.47499	1.00000	14.65585	10.85243	6.22320	2023-07-22 05:41:03	1024	7.40137	mobile	67.17319	1089565	8.28869	140.79258	4.25741
2137	62.18527	8.98012	65.94383	9737639329271	62.24842	0.81601	41.76780	4.30542	9.46688	1280	6.37527	1.00000	8.46670	11.86663	10.53122	2022-01-24 15:23:22	800	8.62862	safari	47.64733	685481	8.62825	111.48815	6.78117
365	48.79576	12.01933	33.51130	8915146971393	50.57503	0.97874	56.15370	2.56511	4.77664	800	4.89498	1.00000	10.42350	10.57575	5.01272	2020-07-10 22:57:44	800	8.62390	chrome	47.89808	1111522	8.58951	243.59740	7.45073
964	69.11552	6.77483	29.15724	9791441275010	30.60126	1.03522	59.70567	2.61016	9.11031	1366	7.51693	0.00000	6.33280	9.73483	10.40414	2021-03-05 06:08:12	lower	8.54567	safari	38.12796	652753	9.67778	81.18809	7.61113
2307	25.09994	10.96294	30.60115	0435566032545	40.58343	1.28963	44.84332	1.59068	8.95899	lower	5.22257	1.00000	9.73548	9.77112	10.09389	2019-12-23 02:19:59	1080	6.28249	firefox	47.63505	232265	7.41558	224.84041	7.85052
2299	56.61017	6.41873	47.12021	9736108388542	49.26139	0.85413	32.70503	1.79023	10.78091	1024	9.28852	0.00000	9.50230	7.39728	9.52513	2021-10-13 23:41:19	1080	7.43686	edge	50.20372	1087968	8.73999	148.73572	6.89066
168	50.72060	10.73965	22.44882	0205809934277	46.48598	1.00481	49.03555	3.33235	6.58246	800	5.99374	1.00000	11.43187	7.83377	5.42718	2019-08-08 10:13:19	1024	7.74110	chrome	46.43880	973962	8.72582	175.34831	7.50072
2404	93.16491	8.11441	59.46811	2158369742135	53.79091	0.56656	57.49492	3.30780	9.75112	1366	5.31559	1.00000	8.95856	10.97091	11.78238	2022-11-27 17:52:32	1080	8.70881	chrome	58.82846	1151108	8.40795	72.91055	4.21809
2303	36.33590	9.69453	56.01957	0809822426322	39.66355	0.61422	40.86335	9.65224	7.41716	800	7.19073	1.00000	11.16930	9.97806	6.40437	2022-12-25 16:34:16	lower	7.88685	edge	49.94891	331741	8.77207	85.68219	6.12372
880	55.86563	8.24192	42.22750	5441452840342	30.16865	0.46046	59.07320	1.62093	10.43557	1024	6.78928	0.00000	9.40147	11.49084	10.38498	2018-11-28 02:50:03	1080	9.91548	opera	42.46363	1017399	9.82850	151.25782	6.10487
2338	64.87728	11.13968	40.74693	2290372928981	29.70165	0.44350	52.13293	1.05769	9.97606	800	6.89883	1.00000	12.11467	9.31799	10.22184	2021-03-26 19:31:04	1080	6.24130	edge	71.29543	719732	8.91780	285.44067	6.43609
1004	42.83718	13.51226	86.07679	6452031109506	45.81793	10.58204	63.54910	4.07739	7.56022	higher	6.95121	1.00000	10.79880	8.74572	8.09440	2022-04-17 04:48:00	800	7.58078	firefox	55.89267	593223	8.02892	206.33264	10.55823
1760	57.43936	11.09960	88.68848	6487952820681	54.54319	0.62955	53.30980	1.44728	9.32746	lower	6.04888	1.00000	14.06439	8.94402	7.48960	2022-03-05 05:08:40	600	7.59635	edge	65.53752	431731	8.00971	181.66874	5.38433
96	55.07791	10.50148	27.97620	2828894643374	65.39427	0.45843	41.63856	2.71957	6.51305	higher	6.39049	1.00000	10.59354	9.73780	6.86420	2019-05-08 19:00:23	1080	8.89511	safari	39.97919	21972	6.81440	113.29249	6.30386
1256	29.09970	11.52399	59.39634	6808703369271	32.03652	0.52450	47.08719	2.62525	9.54597	800	5.33639	1.00000	15.50248	9.56501	7.49759	2019-01-13 01:33:27	1080	8.84331	edge	55.23997	810703	7.69015	277.28596	3.80076
1821	55.16846	11.84390	31.31322	4265892329776	23.58558	1.20544	59.33510	7.09666	10.79225	1280	6.00627	1.00000	12.80644	7.53956	10.10752	2020-10-03 22:28:58	1080	9.60642	chrome	40.08723	484401	8.80447	276.72209	7.97016
1619	51.58781	11.44679	53.09140	4157655253094	50.87152	0.54586	41.53595	0.94956	9.91064	1366	5.86346	1.00000	14.94930	10.12574	8.49313	2020-05-28 04:52:17	1024	9.31480	safari	34.55436	169803	6.88268	136.23820	3.90081
1544	52.08080	12.79581	67.46096	1582029699575	43.81337	1.83015	76.70413	1.31542	11.13297	1366	6.63483	1.00000	14.05159	7.25307	9.66508	2020-11-25 01:18:42	800	7.17646	chrome	50.46867	1112788	9.62253	88.03031	8.55380
1900	68.97591	9.14912	62.41504	0773241610252	64.84928	0.59456	38.27171	1.66616	10.09235	1280	6.02078	1.00000	10.52306	9.70596	11.35519	2019-05-05 09:52:20	768	7.60460	edge	42.71149	18601	9.78864	144.71102	4.81733
1420	34.20889	6.34077	40.51344	4162391037549	70.84547	0.81086	57.96164	2.05536	10.10339	1366	10.72150	0.00000	9.20078	5.64699	10.35387	2021-03-16 16:09:24	1024	8.60023	mobile	35.11298	439336	8.73930	183.57924	6.50933
878	57.74870	10.51094	35.04574	9891621018069	40.83670	0.56000	33.87770	1.57233	9.11042	800	6.55452	1.00000	10.19345	11.03850	10.07742	2019-12-21 10:44:47	768	9.52313	other	50.45428	315406	9.23064	78.36906	6.66238
324	11.41566	6.70979	46.45907	8974851147530	33.95588	0.78019	81.70633	14.84323	10.22747	1280	9.35727	0.00000	9.96101	7.27361	8.92419	2023-06-13 05:47:53	1080	6.46823	edge	47.70806	440260	9.46285	104.38993	6.55675
637	50.39602	12.37765	59.24191	3419135369901	45.54743	2.93028	36.23920	3.07477	8.62037	1024	7.28437	1.00000	10.99921	10.05018	8.79387	2022-08-24 14:28:41	1024	9.83592	firefox	54.08677	1311407	10.55100	145.04732	9.07966
960	53.03708	6.39787	70.52173	3702500163243	62.87303	0.62316	47.89342	3.54516	12.27861	800	10.10175	0.00000	13.53206	7.70283	7.20154	2021-12-20 03:34:13	768	8.84152	chrome	72.74451	1007901	8.38203	227.86154	5.39193
1765	54.49929	7.36856	54.84643	0465255472338	58.19136	1.88522	52.33729	4.32303	6.04569	1024	10.01564	1.00000	5.94910	12.23499	6.31479	2020-02-15 00:37:08	800	9.11015	safari	38.50308	1028064	7.72739	288.66482	8.59553
1396	37.64684	8.49933	40.96743	4154519265415	51.82543	3.27289	62.24517	2.37370	10.00262	1280	8.78158	0.00000	7.37580	8.63309	11.30036	2021-07-10 09:03:53	800	9.46567	other	57.25075	1305911	8.08126	215.33563	9.33539
176	21.92412	7.60345	55.32537	7553287276819	44.89682	1.02551	55.53219	0.17832	10.89287	1280	7.01588	0.00000	9.63901	9.49091	9.07655	2022-01-24 21:03:23	800	8.88910	edge	52.65178	1030937	8.84029	216.68522	7.54953
1096	50.36125	5.90939	32.43609	7702384848607	34.00386	0.60714	51.07951	7.87357	10.38546	1920	12.75073	0.00000	11.18896	5.69456	8.68715	2021-01-24 09:01:05	600	8.61334	edge	29.48389	878891	8.73199	93.15169	5.53808
1558	63.83763	9.29933	38.10205	4347611948632	33.53355	0.52330	36.18410	2.85260	11.82881	1024	5.37569	1.00000	11.56097	9.11208	11.40984	2023-06-25 17:17:32	600	8.54987	chrome	41.63254	1004407	10.05066	175.68496	5.77701
206	55.93143	12.69432	43.30830	9324061823189	52.54185	1.42812	57.75558	1.75200	10.61613	1280	8.09558	1.00000	13.94977	9.44694	9.07236	2021-03-29 17:04:30	768	8.53761	chrome	49.72931	282617	9.36623	99.04756	8.00490
15	65.52591	7.23410	54.93725	7931577346686	48.75318	0.50856	58.00205	1.53342	9.91104	1024	6.74362	0.00000	8.66076	10.62550	9.63486	2020-11-10 18:03:53	1080	9.51622	edge	40.90691	1029909	7.55201	93.78679	6.19390
428	70.40097	5.98431	42.92631	8308557618955	64.38892	1.30205	60.15698	2.62146	9.14086	1280	11.44070	0.00000	6.90461	6.02862	10.76094	2019-11-29 18:21:15	1024	8.95677	firefox	58.30163	396877	7.28488	229.05601	7.68446
147	34.26726	10.22553	46.28736	5211240916876	22.94414	0.86029	56.43933	6.63683	9.43995	800	6.04563	1.00000	9.92453	10.30824	10.04520	2019-08-24 20:43:05	higher	8.54770	other	53.15744	349765	9.60496	136.56958	7.27120
329	80.62133	4.58726	64.50178	4427049824286	44.04726	0.88632	55.78803	7.77540	10.85308	1366	10.29936	0.00000	7.56165	6.35780	9.80873	2022-04-18 08:13:21	600	9.50185	chrome	46.32238	1359886	8.72390	212.71456	7.66069
681	66.98106	8.77159	50.42045	2575100896887	55.68688	0.39928	53.58753	3.62320	9.23906	800		1.00000	9.60181	10.27753	11.63087	2021-06-22 04:25:32	lower	9.48940	chrome	54.55759	326939	8.87047	113.66823	3.98344
1450	38.94823	7.89784	54.48894	4563818374719	49.55206	0.63727	59.36090	1.72826	9.50269	1920	11.02184	0.00000	10.01277	6.55756	10.33913	2019-12-20 11:09:00	1080	7.77983	chrome	62.66913	1368227	11.23340	141.88396	6.37771
1583	51.72745	5.95380	45.78032	3691352784297	67.51431	0.76098	52.27008	1.48570	11.29403	lower	7.08844	0.00000	7.29407	9.31123	10.86011	2021-12-28 07:38:51	1080	8.23928	edge	42.07038	891884	6.66826	111.44666	7.58667
2020	33.83848	7.08900	62.37883	2481812404619	44.39598	0.79722	49.86876	6.27458	11.31602	800	10.85947	0.00000	9.35299	5.43117	12.07179	2020-03-27 10:34:22	1080	8.96037	mobile	62.71015	615600	8.71021	137.32773	7.26880
1231	48.04487	4.44401	42.44678	3922856380693	31.73199	0.78152	59.74539	4.30178	12.11168	1920	10.61930	0.00000	10.14056	6.88319	8.34702	2020-09-03 03:50:27	600	8.25929	chrome	52.62865	770485	7.00598	91.84884	6.72589
1068	19.84964	5.93351	57.32383	1998612122465	53.23770	0.69890	53.81038	3.98752	10.07287	800	4.84781	0.00000	8.17195	11.05921	8.94667	2023-05-21 10:57:33	1024	8.29706	chrome	51.94004	736064	10.07548	142.37985	5.48199
1218	58.85184	11.55765	57.76541	3511952836120	49.59853	0.77745	40.39104	5.46321	6.30921	lower	5.72071	1.00000	10.22542	9.93351	7.23097	2019-04-29 19:28:45	1080	7.64823	chrome	39.74811	569626	7.55863	219.84313	7.36443
2207	55.52549	9.02923	77.65614	7761901063688	25.52504	0.70103	34.77479	3.93569	7.20951	1280	8.11867	1.00000	9.03791	10.71066	7.48978	2020-08-30 19:02:58	768	10.01570	edge	28.81173	1027274	7.94532	158.34098	6.89322
1426	35.91578	9.08662	26.33664	7705680800454	37.26607	0.64649	51.83837	2.78758	12.25559	1024	5.61987	1.00000	12.43408	7.87565	11.44063	2019-03-02 12:59:23	768	10.04242	chrome	74.00380	284948	8.84787	54.58194	5.28655
1644	56.65475	10.47635	61.30934	2970669572980	50.80287	0.82856	34.92639	1.13041	7.03620	800	6.73025	1.00000	10.42720	11.45413	6.89680	2023-08-05 04:37:52	lower	7.93816	firefox	24.47563	509850	8.93499	132.06826	6.59140
1106	60.41669	4.78965	40.17910	6225191316622	52.60672	1.16065	66.41292	2.32723	11.05058	lower	7.08153	0.00000	4.94658	7.82327	12.92549	2021-08-04 22:06:58	higher	7.65029	chrome	68.77062	1182977	8.37170	92.06647	7.62589
1857	58.11011	9.77239	69.76603	0763587185330	58.80314	0.71491	51.14859	4.64147	10.21269	1920	5.49089	1.00000	10.52729	9.20890	10.84681	2019-04-22 20:43:05	800	6.74024	mobile	43.66828	396626	8.73482	189.61207	6.32357
2187	55.89240	8.97680	46.71561	9559037110370	58.47787	1.99022	22.47668	0.85047	4.03285	1920	7.81593	1.00000	5.49031	11.12449	6.43588	2019-12-18 19:58:19	800	9.72313	edge	57.24595	1222067	9.59723	267.77947	8.57553
1894	72.10865	9.60546	53.99202	1869661662380	44.37758	1.04017	35.75944	1.75401	10.33649	1280	8.66099	1.00000	10.11069	12.72858	9.51417	2020-02-26 20:38:59	600	8.98942	firefox	61.91012	1493096	8.78427	187.76484	7.55119
2421	22.07425	11.10478	57.76038	3731419896836	54.15459	2.50275	62.85593	7.51920	3.09014	1024	5.62706	1.00000	7.99839	11.22434	3.43927	2022-10-30 18:10:15	higher	8.80536	chrome	71.84936	991264	10.46943	121.58601	8.96707
441	49.96876	8.27045	62.10335	3683198693604	40.57436	0.76880	12.46067	4.52704	10.12696	1280	7.43424	0.00000	8.17697	11.47904	10.83617	2021-10-10 06:45:32	768	8.50173	firefox	53.79536	96075	10.28111	130.19444	7.18652
782	33.05326	5.85656	41.53195	3431558874473	56.56436	1.24748	30.45449	2.16199	10.14569	800	6.87394	0.00000	6.17531	11.00980	10.24605	2020-09-19 00:00:11	600	8.32244	chrome	45.64506	252390	8.11855	84.00993	7.50229
85	73.40722	7.06686	53.18470	8713922643232	59.57869	0.78920	42.88575	8.49668	10.57284	higher	5.37466	0.00000	8.21470	12.72520	10.01127	2020-12-16 14:49:19	1024	10.03235	mobile	54.11612	882444	8.44658	224.88183	6.02132
1496	42.70118	7.33490	58.65431	6795556732492	80.69539	4.92685	70.05003	2.71614	5.60838	1366	9.96364	1.00000	5.83688	10.97679	5.09774	2022-07-07 18:02:46	600	9.41170	opera	47.53838	1001529	8.83337	48.67057	9.76455
2185	71.78556	2.85205	34.79222	6363120287329	45.95437	0.95196	54.90531	0.96551	11.31310	lower	11.41607	0.00000	7.46216	6.41443	8.75430	2022-03-30 23:01:09	768	7.07593	safari	73.40292	982332	5.28947	139.05697	7.36700
415	40.05831	8.75446	50.89441	3028109934733	77.32801	0.74796	53.35274	5.75790	9.08314	1280	5.48946	1.00000	7.60159	11.49117	10.65009	2021-12-23 17:17:49	768	9.09609	chrome	60.68130	137308	10.36091	153.08214	7.04446
2183	76.88903	8.66955	65.00999	1371102261361	51.51861	0.64714	56.47498	0.81172	9.08060	800	5.58481	1.00000	8.49891	11.02667	10.97125	2020-01-07 15:18:57	768	7.46615	firefox	24.06156	503571	9.65567	147.18382	5.55060
1248	29.46147	6.21139	29.20743	4468088351951	39.91658	1.11117	24.64384	10.58916	9.72608	1366	9.09505	0.00000	6.03285	6.35811	12.13812	2019-06-11 17:36:40	768	6.91217	mobile	25.29462	916391	8.59172	156.57117	7.99221
1137	60.39385	8.51184	33.03132	6252976721289	21.95949	2.85577	8.20106	4.69801	6.13992	1920	9.05325	1.00000	6.90727	10.59341	6.50412	2022-10-01 21:32:51	lower	9.04172	edge	46.73247	157295	10.35632	221.68554	9.05299
936	39.23177	7.51018	29.80801	1944878714999	53.40686	0.62630	60.25361	2.36493	9.45201	1920	7.52175	0.00000	8.77104	10.88331	8.63976	2022-05-29 10:50:39	1080	7.87310	opera	49.67109	194753	8.53892	197.13963	6.84627
751	61.65690	11.38247	53.11788	6891000199603	51.14845	0.83413	38.90711	5.54533	10.19974	1920	7.94179	1.00000	11.95488	11.38217	9.55708	2022-06-16 09:41:59	768	10.35199	edge	50.32425	1144919	7.13479	127.29201	7.37945
1769	40.20370	9.34436	42.57448	7969600566831	43.16960	0.83945	65.45209	0.57984	9.67333	1920	6.15560	1.00000	9.11683	10.90270	10.48911	2022-05-09 14:44:47	lower	9.44234	edge	65.32153	275699	6.85578	154.30832	6.94278
444	45.19700	4.97354	58.49951	7179079428695	56.69702	0.74251	61.34833	3.44895	12.02583	800	11.15594	0.00000	10.04806	7.39963	8.86217	2021-11-08 02:25:01	higher	7.11573	chrome	45.42804	1387297	8.19091	131.04109	6.87251
970	32.98523	4.78127	65.48109	8321188857296	55.69322	0.47116	60.16935	3.77753	10.61247	lower	4.78126	0.00000	6.61896	12.56729	9.50239	2021-05-14 01:52:59	1080	8.19992	edge	62.90008	1109600	8.65166	115.40217	5.76153
1105	19.90303	9.75428	44.92070	8574885970519	40.76410	0.50409	54.51108	2.94327	10.60104	1920	7.77524	1.00000	12.53752	10.08997	10.56304	2018-10-18 01:46:46	800	7.98952	chrome	61.27368	806843	10.13045	176.00542	4.42253
174	58.69512	3.59626	51.05233	0208317303870	25.62186	0.86442	34.82624	6.00479	10.67503	1366	4.81519	0.00000	5.95780	11.94097	8.48523	2022-07-27 19:40:08	600	9.09000	chrome	13.31044	334310	8.10263	77.16173	6.44053
1035	63.12524	12.09968	58.35943	3656205847727	64.65997	0.78283	58.92898	10.05579	12.51098	1366	8.16396	1.00000	15.14250	8.74431	9.70115	2020-08-30 02:26:42	768	7.70842	chrome	38.97364	1357116	8.28367	154.97906	7.62734
960	39.08759	5.66923	31.72507	9637822500213	69.76277	0.70894	62.61994	4.32355	9.86861	1280	6.09818	0.00000	7.64520	10.88059	8.62512	2019-08-25 01:38:11	1080	8.07069	safari	53.64592	204266	9.17478	85.02378	6.26876
1533	40.93357	9.42654	61.65986	2035736849751	49.34482	1.24634	49.98755	10.60684	4.99688	800	7.72278	1.00000	6.79382	10.04760	7.51973	2023-04-10 14:29:48	600	7.61200	mobile	51.82687	365484	8.76399	112.08625	7.88094
1977	32.48376	8.99212	55.33078	8071094425736	69.98529	5.65401	71.19601	7.03585	4.44792	1024	8.18757	0.00000	6.36360	10.74016	4.54882	2019-03-05 19:15:19	800	9.65355	other	30.40758	818301	7.74665	129.13371	9.92291
446	49.45890	9.48919	59.10564	8212775329961	32.77823	0.64271	58.54518	6.41613	7.26376	1280	7.98492	1.00000	9.16409	11.99566	7.61371	2022-10-16 19:33:37	768	6.39454	chrome	52.67293	1175996	8.48832	90.13875	6.76848
1134	63.57230	9.69814	33.79433	7067339121991	44.40506	0.74753	43.29279	5.97409	9.50292	1280	7.48238	1.00000	12.82245	10.75241	8.21013	2020-09-04 15:10:27	768	7.72478	safari	37.79661	586359	9.24882	192.57397	4.50482
1948	33.61846	7.13822	44.93892	0482873935243	38.22426	0.74264	57.84425	5.20286	9.51326	lower	9.42971	0.00000	7.66297	7.13481	11.01101	2022-01-23 13:35:21	800	8.01472	safari	86.68190	1270456	7.82816	130.46618	7.50554
1173	46.02110	8.07009	65.22543	9792931969273	51.79169	1.10356	49.36926	5.04263	6.56503	800	9.03488	1.00000	6.99262	10.75717	7.35050	2022-09-22 04:46:51	800	8.09280	edge	56.45940	113399	9.75093	223.08919	8.02472
1142	64.00022	5.97646	40.00619	2828649704565	43.62491	0.70096	31.03935	12.37972	12.92726	1920	8.04355	0.00000	11.49923	8.67967	8.35088	2020-09-17 10:14:36	768	9.30944	chrome	56.17016	1407467	10.23378	137.27730	6.61816
1796	42.43088	9.43522	50.08581	3735814038440	52.62875	0.50139	56.18084	7.93047	11.19571	1920	5.23530	1.00000	10.93845	8.25523	11.34595	2022-07-16 00:42:51	lower	9.71135	chrome	48.25707	937720	7.50016	126.45427	6.36589
1764	52.66109	7.92925	44.92346	9640067209742	60.35758	0.96067	39.01166	11.80877	10.44087	1366	6.98975	0.00000	9.23926	10.48576	9.65601	2020-01-19 20:55:47	1080	8.86687	chrome	40.60966	992132	7.99519	105.93787	7.04009
156	39.07530	6.65349	70.01986	2753989734289	79.43470	0.52465	45.25541	0.71369	9.78572	800	6.44868	0.00000	7.71300	10.61700	10.69903	2022-04-20 18:51:18	768	9.89762	chrome	46.68197	25736	9.01168	179.87683	5.53234
2091	37.41601	7.20704	56.17132	8420602391924	43.18480	0.71896	45.63813	6.05207	9.94086	1366	10.92053	0.00000	9.72788	5.77661	10.57886	2022-01-21 07:44:45	1080	9.32338	edge	68.23765	704800	7.97982	254.06983	6.46814
2041	45.98619	8.58483	30.02734	0160369201712	67.86875	1.08416	53.27442	6.85642	9.36183	1366	8.52863	0.00000	8.82222	9.08753	9.80066	2019-04-16 13:38:21	600	8.54024	chrome	48.89808	86593	5.38201	168.60786	7.81542
1608	59.11584	8.64764	50.60646	6457033411107	39.95551	0.60692	45.28348	6.22768	11.86639	1280	8.56466	1.00000	12.86623	11.01615	11.20904	2021-10-22 20:14:25	lower	8.46895	chrome	59.91992	325088	8.58422	196.50129	3.34905
1007	49.26158	8.64558	84.03756	4589825851227	35.65003	9.64864	62.56072	7.32680	4.37489	800	8.71234	1.00000	5.08519	10.49897	5.48010	2021-01-18 18:33:46	600	7.29654	safari	37.88537	1422051	8.05010	185.27261	10.48894
1303	25.29104	5.89477	31.10775	2762371005265	53.39092	0.92250	39.18090	2.07598	8.47416	1366	10.57855	0.00000	7.27060	7.26702	9.16767	2023-04-03 20:23:46	1080	9.28576	safari	56.13271	302747	9.39896	70.13789	7.09516
1721	53.14353	10.09743	31.84339	7373023084122	38.14871	1.44631	49.89314	8.08626	9.37018	lower	5.82180	1.00000	9.21529	10.11509	9.91235	2019-03-27 03:03:15	800	8.89973	safari	62.53980	598128	7.87442	116.01853	8.16154
2332	35.38267	6.46988	48.29121	4337794599240	51.04160	0.75769	58.49827	0.14908	9.44863	800	10.98934	0.00000	8.61695	7.28847	9.65227	2020-06-21 20:31:50	higher	8.11250	other	57.19854	306729	7.68920	92.86263	6.80394
2025	34.52499	3.97333	53.83831	8287804753178	31.31734	0.76764	42.62302	2.27051	9.13386	800	12.07544	0.00000	5.62142	4.92068	10.39610	2022-05-20 01:47:44	800	6.76777	safari	53.45254	35250	8.17503	39.25864	7.75933
573	47.11195	5.87111	52.40824	8475578669232	65.31306	0.44730	50.35777	2.69616	10.80617	lower	5.99924	0.00000	7.90143	10.42023	10.67230	2020-04-14 16:12:10	1080	10.22487	opera	58.15233	253772	8.91303	230.53031	5.54422
788	36.44596	10.55717	61.43806	3448983722699	48.62240	0.58050	52.08294	3.02150	9.37476	800	6.57897	1.00000	13.23616	9.12007	8.31646	2019-06-11 08:02:17	1024	6.88058	firefox	37.53833	483543	9.06174	126.60942	5.16577
719	59.05384	8.11345	51.28183	1117721925433	65.82063	0.80619	58.11952	6.02107	11.58198	1366	6.71128	0.00000	9.54166	9.42304	11.86162	2021-02-01 13:41:35	higher	10.00549	edge	47.46550	889881	8.51802	158.87190	6.51272
858	42.34449	10.80162	54.96159	4646945847094	75.02133	0.59770	31.78409	3.19248	12.36593	1920	6.94942	1.00000	14.32466	8.23973	10.74952	2019-09-23 22:09:18	800	9.15765	edge	69.80011	1049356	8.49419	135.33792	5.81833
793	52.18871	8.79549	38.92387	4491596997656		0.73286	54.01700	1.30481	10.50045	1280	7.47615	0.00000	10.85656	9.08134	9.03702	2020-12-16 11:09:17	lower	8.13451	edge	62.67936	951991	8.71712	160.58196	7.17483
1638	62.60441	5.94355	70.24092	1239888605673	54.48724	0.49359	39.36144	3.65832	12.79573	lower	5.54212	0.00000	8.42062	12.24600	11.98885	2021-12-26 08:31:05	1080	8.16701	chrome	74.53485	896165	9.41495	91.55292	5.41019
1138	49.32330	9.99835	62.79885	4654575354950	76.86335	1.32687	43.94577	4.39261	10.67134	1366	9.16797	1.00000	10.74521	12.02275	9.28791	2021-04-25 15:27:41	600	9.76629	firefox	61.38455	536798	8.86849	172.99036	8.17812
207	38.86109	10.25064	42.41844	7394278522382	47.93365	1.03432	55.81266	5.81224	11.04490	1280	8.54105	1.00000	11.72667	11.63128	9.64959	2020-06-29 03:45:16	768	8.89119	chrome	60.64509	962817	9.69890	161.26004	7.25661
2063	29.37492	4.72485	14.71375	8437714838278	39.78349	2.02379	49.64902	2.34398	8.61235	800	8.61942	0.00000	4.14494	8.68669	9.80778	2023-04-13 09:34:33	lower	8.96689	edge	35.35706	1325789	6.61063	157.09981	8.58777
1473	58.79363	11.51085	62.25910	7133635839608	45.42242	0.58634	49.72560	0.48005	10.63379	800	5.82421	1.00000	12.98832	7.81114	10.68638	2022-07-28 16:13:23	768	8.13902	other	66.24154	335159	8.08050	207.37698	6.38779
2180	57.64163	10.55147	37.19566	9991624673224	55.48224	0.82778	77.10083	0.68207	6.56347	1920	6.34076	0.00000	10.43740	9.75088	6.25067	2020-10-09 07:27:28	600	8.86726	chrome	45.65743	217506	8.03562	198.17055	7.22437
1384	57.81120	11.25663	49.83252	0712517542330	43.96151	0.44812	45.31296	5.58526	6.21648	1280	5.49187	1.00000	10.01850	10.29662	7.82398	2019-07-02 07:08:35	768	8.96238	chrome	49.68975	488120	9.82293	140.67124	6.39684
707	60.32983	5.05608	62.73859	9803109195971	50.36976	0.45430	30.09238	2.85274	9.78524	1920	4.96093	0.00000	6.57939	13.15544	9.21218	2020-09-11 06:13:39	1080	8.43799	safari	60.71412	5126	9.98358	174.89093	5.22886
1218	52.14087	8.67900	48.70554	6081544203892	70.30180	0.59405	50.69508	1.44620	11.24636	800	6.09879	1.00000	10.88333	11.54092	9.79074	2019-09-30 22:20:01	1024	8.23749	edge	32.51463	24657	8.58859	141.56871	6.01636
2389	58.06828	10.74541	48.22925	8230026707351	49.50858	0.70780	63.01924	2.72289	8.17396	1024	6.13025	1.00000	12.60629	11.66603	6.68602	2022-02-27 06:35:12	768	8.25307	mobile	50.40110	1083141	5.77432	153.58744	5.31323
549	34.25486	6.88506	53.58878	1520066493800	55.30602	0.70293	92.94248	2.90493	9.40281	higher	6.60221	1.00000	7.44909	13.18691	11.47232	2023-05-24 21:05:28	600	9.11477	mobile	16.75782	1365040	7.35891	175.34517	4.08090
2278	63.01541	11.28683	59.41022	9678851809939	73.06629	0.73137	60.59573	7.04219	8.62978	1920	6.79822	1.00000	11.46676	8.90637	9.73966	2020-10-31 12:14:57	1080	8.08551	edge	48.87157	1031963	9.63949	75.12389	6.41845
1513	43.50137	8.15532	51.46443	7184873013640	57.75429	0.44394	17.74178	2.77959	12.05080	1280	7.90226	1.00000	10.92403	12.13743	10.98056	2023-05-18 21:11:58	1080	8.52698	safari	49.30485	180068	7.80759	98.56109	5.34198
1516	43.22604	6.72054	55.83277	7804548551795	37.19022	0.49331	49.68307	2.04710	11.39831	1280	4.99385	0.00000	10.20433	11.23060	8.46704	2021-04-21 20:44:35	600	10.71578	edge	50.70682	509534	7.01817	170.24510	5.75764
1888	51.10148	8.44172	46.94293	5736657694846	56.02929	0.93312	61.96986	1.73704	6.40584	1280	8.21451	1.00000	7.76070	9.05902	7.58291	2021-05-30 14:09:14	higher	7.73833	chrome	35.16486	80704	6.37961	51.70845	7.43637
799	25.95222	6.92738	34.04881	8019102816220	53.82765	1.11310	51.03419	3.20284	10.09183	1280	7.74118	0.00000	6.73967	8.49465	12.17118	2020-08-31 04:20:37	800	8.01795	opera	59.01867	1142705	8.16554	91.43878	7.28842
